model,context,batch,path,H,P,G,request_id,wave,queue_delay,admission_delay,prefill_latency,first_decode_step,decode_duration,completion_time
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,18,4,6.353936036896926,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,7.982716957299521
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,19,4,6.353936036896926,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,7.982716957299521
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,20,5,7.982716957299521,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,9.611497877702117
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,21,5,7.982716957299521,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,9.611497877702117
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,22,5,7.982716957299521,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,9.611497877702117
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,23,5,7.982716957299521,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,9.611497877702117
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,24,6,9.611497877702117,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,11.240278798104713
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,25,6,9.611497877702117,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,11.240278798104713
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,26,6,9.611497877702117,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,11.240278798104713
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,27,6,9.611497877702117,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,11.240278798104713
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,28,7,11.240278798104713,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,12.869059718507309
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,29,7,11.240278798104713,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,12.869059718507309
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,30,7,11.240278798104713,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,12.869059718507309
Qwen2.5-32B,LC64K,32,HBM_BEST,64000,128,32,31,7,11.240278798104713,0.16118764471345534,0.10707677628708571,0.04251087490430415,1.3605164994020544,12.869059718507309
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,0,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,1,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,2,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,3,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,4,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,5,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,6,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,7,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,8,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,9,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,10,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,11,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,12,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,13,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,14,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,15,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,16,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,17,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,18,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,19,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,20,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,21,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,22,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,23,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,24,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,25,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,26,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,27,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,28,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,29,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,30,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_GPU,64000,128,32,31,0,0.0,0.0,0.8566142102966857,0.18271497240828458,5.848138538428179,6.704752748724864
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,0,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,1,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,2,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,3,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,4,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,5,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,6,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,7,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,8,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,9,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,10,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,11,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,12,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,13,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,14,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,15,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,16,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,17,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,18,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,19,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,20,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,21,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,22,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,23,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,24,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,25,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,26,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,27,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,28,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,29,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,30,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_UNIFORM,64000,128,32,31,0,0.0,0.0,0.8566142102966857,0.10805970637783752,3.458039415586884,4.31465362588357
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,0,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,1,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,2,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,3,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,4,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,5,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,6,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,7,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,8,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,9,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,10,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,11,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,12,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,13,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,14,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,15,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,16,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,17,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,18,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,19,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,20,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,21,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,22,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,23,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,24,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,25,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,26,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,27,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,28,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,29,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,30,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC64K,32,M3D_NMP_CPA,64000,128,32,31,0,0.0,0.0,0.8566142102966857,0.09633339234131207,3.0828358586999336,3.9394500689966194
Qwen2.5-32B,LC126K,1,HBM_HOST_OFFLOAD,126000,128,32,0,0,0.0,0.0,0.041629013957485715,0.031437008693683814,1.0060264038139624,1.047655417771448
Qwen2.5-32B,LC126K,1,HBM_RESIDENT_WAVE,126000,128,32,0,0,0.0,0.0,0.041629013957485715,0.031437008693683814,1.0060264038139624,1.047655417771448
Qwen2.5-32B,LC126K,1,HBM_BEST,126000,128,32,0,0,0.0,0.0,0.041629013957485715,0.031437008693683814,1.0060264038139624,1.047655417771448
Qwen2.5-32B,LC126K,1,M3D_GPU,126000,128,32,0,0,0.0,0.0,0.041629013957485715,0.029791290153284727,0.9533578321585212,0.994986846116007
Qwen2.5-32B,LC126K,1,M3D_NMP_UNIFORM,126000,128,32,0,0,0.0,0.0,0.041629013957485715,0.005954286622794872,0.19054695936564775,0.23217597332313347
Qwen2.5-32B,LC126K,1,M3D_NMP_CPA,126000,128,32,0,0,0.0,0.0,0.041629013957485715,0.005698327058015486,0.182356017825123,0.22398503178260873
Qwen2.5-32B,LC126K,8,HBM_HOST_OFFLOAD,126000,128,32,0,0,0.0,0.0,0.441208361934957,0.4412135958111159,14.121333474448768,14.562541836383724
Qwen2.5-32B,LC126K,8,HBM_HOST_OFFLOAD,126000,128,32,1,0,0.0,0.0,0.441208361934957,0.4412135958111159,14.121333474448768,14.562541836383724
Qwen2.5-32B,LC126K,8,HBM_HOST_OFFLOAD,126000,128,32,2,0,0.0,0.0,0.441208361934957,0.4412135958111159,14.121333474448768,14.562541836383724
Qwen2.5-32B,LC126K,8,HBM_HOST_OFFLOAD,126000,128,32,3,0,0.0,0.0,0.441208361934957,0.4412135958111159,14.121333474448768,14.562541836383724
Qwen2.5-32B,LC126K,8,HBM_HOST_OFFLOAD,126000,128,32,4,0,0.0,0.0,0.441208361934957,0.4412135958111159,14.121333474448768,14.562541836383724
Qwen2.5-32B,LC126K,8,HBM_HOST_OFFLOAD,126000,128,32,5,0,0.0,0.0,0.441208361934957,0.4412135958111159,14.121333474448768,14.562541836383724
Qwen2.5-32B,LC126K,8,HBM_HOST_OFFLOAD,126000,128,32,6,0,0.0,0.0,0.441208361934957,0.4412135958111159,14.121333474448768,14.562541836383724
Qwen2.5-32B,LC126K,8,HBM_HOST_OFFLOAD,126000,128,32,7,0,0.0,0.0,0.441208361934957,0.4412135958111159,14.121333474448768,14.562541836383724
Qwen2.5-32B,LC126K,8,HBM_RESIDENT_WAVE,126000,128,32,0,0,0.0,0.0,0.08325802791497143,0.04214923344395335,1.3488597214386682,1.4321177493536397
Qwen2.5-32B,LC126K,8,HBM_RESIDENT_WAVE,126000,128,32,1,0,0.0,0.0,0.08325802791497143,0.04214923344395335,1.3488597214386682,1.4321177493536397
Qwen2.5-32B,LC126K,8,HBM_RESIDENT_WAVE,126000,128,32,2,1,1.4321177493536397,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,3.022904586472087
Qwen2.5-32B,LC126K,8,HBM_RESIDENT_WAVE,126000,128,32,3,1,1.4321177493536397,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,3.022904586472087
Qwen2.5-32B,LC126K,8,HBM_RESIDENT_WAVE,126000,128,32,4,2,3.022904586472087,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,4.613691423590534
Qwen2.5-32B,LC126K,8,HBM_RESIDENT_WAVE,126000,128,32,5,2,3.022904586472087,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,4.613691423590534
Qwen2.5-32B,LC126K,8,HBM_RESIDENT_WAVE,126000,128,32,6,3,4.613691423590534,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,6.2044782607089815
Qwen2.5-32B,LC126K,8,HBM_RESIDENT_WAVE,126000,128,32,7,3,4.613691423590534,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,6.2044782607089815
Qwen2.5-32B,LC126K,8,HBM_BEST,126000,128,32,0,0,0.0,0.0,0.08325802791497143,0.04214923344395335,1.3488597214386682,1.4321177493536397
Qwen2.5-32B,LC126K,8,HBM_BEST,126000,128,32,1,0,0.0,0.0,0.08325802791497143,0.04214923344395335,1.3488597214386682,1.4321177493536397
Qwen2.5-32B,LC126K,8,HBM_BEST,126000,128,32,2,1,1.4321177493536397,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,3.022904586472087
Qwen2.5-32B,LC126K,8,HBM_BEST,126000,128,32,3,1,1.4321177493536397,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,3.022904586472087
Qwen2.5-32B,LC126K,8,HBM_BEST,126000,128,32,4,2,3.022904586472087,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,4.613691423590534
Qwen2.5-32B,LC126K,8,HBM_BEST,126000,128,32,5,2,3.022904586472087,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,4.613691423590534
Qwen2.5-32B,LC126K,8,HBM_BEST,126000,128,32,6,3,4.613691423590534,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,6.2044782607089815
Qwen2.5-32B,LC126K,8,HBM_BEST,126000,128,32,7,3,4.613691423590534,0.15866908776480762,0.08325802791497143,0.04214923344395335,1.3488597214386682,6.2044782607089815
Qwen2.5-32B,LC126K,8,M3D_GPU,126000,128,32,0,0,0.0,0.0,0.3330321116598857,0.09986619596424942,3.196033344994431,3.5290654566543167
Qwen2.5-32B,LC126K,8,M3D_GPU,126000,128,32,1,0,0.0,0.0,0.3330321116598857,0.09986619596424942,3.196033344994431,3.5290654566543167
Qwen2.5-32B,LC126K,8,M3D_GPU,126000,128,32,2,0,0.0,0.0,0.3330321116598857,0.09986619596424942,3.196033344994431,3.5290654566543167
Qwen2.5-32B,LC126K,8,M3D_GPU,126000,128,32,3,0,0.0,0.0,0.3330321116598857,0.09986619596424942,3.196033344994431,3.5290654566543167
Qwen2.5-32B,LC126K,8,M3D_GPU,126000,128,32,4,0,0.0,0.0,0.3330321116598857,0.09986619596424942,3.196033344994431,3.5290654566543167
Qwen2.5-32B,LC126K,8,M3D_GPU,126000,128,32,5,0,0.0,0.0,0.3330321116598857,0.09986619596424942,3.196033344994431,3.5290654566543167
Qwen2.5-32B,LC126K,8,M3D_GPU,126000,128,32,6,0,0.0,0.0,0.3330321116598857,0.09986619596424942,3.196033344994431,3.5290654566543167
Qwen2.5-32B,LC126K,8,M3D_GPU,126000,128,32,7,0,0.0,0.0,0.3330321116598857,0.09986619596424942,3.196033344994431,3.5290654566543167
Qwen2.5-32B,LC126K,8,M3D_NMP_UNIFORM,126000,128,32,0,0,0.0,0.0,0.3330321116598857,0.03275708245826871,1.0482491865698698,1.3812812982297555
Qwen2.5-32B,LC126K,8,M3D_NMP_UNIFORM,126000,128,32,1,0,0.0,0.0,0.3330321116598857,0.03275708245826871,1.0482491865698698,1.3812812982297555
Qwen2.5-32B,LC126K,8,M3D_NMP_UNIFORM,126000,128,32,2,0,0.0,0.0,0.3330321116598857,0.03275708245826871,1.0482491865698698,1.3812812982297555
Qwen2.5-32B,LC126K,8,M3D_NMP_UNIFORM,126000,128,32,3,0,0.0,0.0,0.3330321116598857,0.03275708245826871,1.0482491865698698,1.3812812982297555
Qwen2.5-32B,LC126K,8,M3D_NMP_UNIFORM,126000,128,32,4,0,0.0,0.0,0.3330321116598857,0.03275708245826871,1.0482491865698698,1.3812812982297555
Qwen2.5-32B,LC126K,8,M3D_NMP_UNIFORM,126000,128,32,5,0,0.0,0.0,0.3330321116598857,0.03275708245826871,1.0482491865698698,1.3812812982297555
Qwen2.5-32B,LC126K,8,M3D_NMP_UNIFORM,126000,128,32,6,0,0.0,0.0,0.3330321116598857,0.03275708245826871,1.0482491865698698,1.3812812982297555
Qwen2.5-32B,LC126K,8,M3D_NMP_UNIFORM,126000,128,32,7,0,0.0,0.0,0.3330321116598857,0.03275708245826871,1.0482491865698698,1.3812812982297555
Qwen2.5-32B,LC126K,8,M3D_NMP_CPA,126000,128,32,0,0,0.0,0.0,0.3330321116598857,0.029681381098870207,0.9498311492566166,1.2828632609165023
Qwen2.5-32B,LC126K,8,M3D_NMP_CPA,126000,128,32,1,0,0.0,0.0,0.3330321116598857,0.029681381098870207,0.9498311492566166,1.2828632609165023
Qwen2.5-32B,LC126K,8,M3D_NMP_CPA,126000,128,32,2,0,0.0,0.0,0.3330321116598857,0.029681381098870207,0.9498311492566166,1.2828632609165023
Qwen2.5-32B,LC126K,8,M3D_NMP_CPA,126000,128,32,3,0,0.0,0.0,0.3330321116598857,0.029681381098870207,0.9498311492566166,1.2828632609165023
Qwen2.5-32B,LC126K,8,M3D_NMP_CPA,126000,128,32,4,0,0.0,0.0,0.3330321116598857,0.029681381098870207,0.9498311492566166,1.2828632609165023
Qwen2.5-32B,LC126K,8,M3D_NMP_CPA,126000,128,32,5,0,0.0,0.0,0.3330321116598857,0.029681381098870207,0.9498311492566166,1.2828632609165023
Qwen2.5-32B,LC126K,8,M3D_NMP_CPA,126000,128,32,6,0,0.0,0.0,0.3330321116598857,0.029681381098870207,0.9498311492566166,1.2828632609165023
Qwen2.5-32B,LC126K,8,M3D_NMP_CPA,126000,128,32,7,0,0.0,0.0,0.3330321116598857,0.029681381098870207,0.9498311492566166,1.2828632609165023
