model,context,cached_history,batch,prefill_tokens,decode_tokens,policy,feol_frequency_ghz,t_prefill,t_decode,t_e2e,tokens_per_s,e_prefill,e_decode,e_e2e,tokens_per_j,tmax_c,thermal_feasible,source,dominant_bottleneck,baseline_bottleneck_status,ARRAY_service_s,LOCAL_FABRIC_service_s,MAC_service_s,INTER_REGION_NOC_service_s,EXTERNAL_BOUNDARY_service_s,GPU_COMPUTE_service_s,normalized_throughput,normalized_energy_efficiency,noc_service_s,reduction_service_s,miv_service_status,NMP_average_utilization,peak_noc_utilization,peak_external_port_utilization,fabric_region_peak_Bps,local_array_bytes,boundary_bytes,GPU_power_W,event_conservation,energy_conservation,placement_status,elapsed_s,reduction_service_status
Llama-3.1-405B,LC64K,64000,8,128,32,M3D_NMP_CPA,2.5,1.9490243301493027,3.322202767211936,5.271227097361239,48.565541812484774,895.2879322167031,2075.6659578042554,2970.9538900209586,0.08616761130486413,99.13338017051848,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.9676727405759761,0.670063978574693,0.7599011328000014,0.3401499512728237,1.5267701280996744,0.36623892501333194,1.2651622680706391,1.0497752223120194,0.22024528567282145,0.11990466560000226,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.12657009707903824,0.032550392773113154,0.9961133763241561,159955450809.3245,34314682105856.0,5189787189248.0,219.96752484505936,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,537.3432717000251,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC64K,64000,8,128,32,M3D_NMP_CPA,3.0,1.9490243301493027,3.2209572730866745,5.169981603235977,49.51661720416285,895.2879322167031,2064.9541845258027,2960.242116742506,0.08647941279941865,101.16178557624153,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.9676727405759761,0.5584827974429127,0.6332509439999985,0.2835560027475788,1.5267701280996744,0.36623892501333194,1.2899383676411433,1.053573882601036,0.18363544808091142,0.09992055466666738,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.10879051658435049,0.02797798620567732,0.9961133763241561,191935852737.56302,34314682105856.0,5189787189248.0,224.5557739046369,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,538.1579887999687,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC126K,126000,1,128,32,M3D_NMP_CPA,1.0,0.33724490654866285,1.1040360735638568,1.4412809801125197,22.20247158017848,159.78296939485028,448.7342944970353,608.5172638918856,0.052586840010648235,71.38615155243156,True,FROZEN_31c9f324_BASELINE,ARRAY,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.5802282589102213,0.5553812223843475,0.4886112000000004,0.11052908800000029,0.22887890563581348,0.07244482562666643,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-405B,LC126K,126000,1,128,32,M3D_NMP_CPA,1.25,0.33724490654866285,1.0536579935206902,1.3909029000693531,23.006638348661447,159.78296939485028,443.4042936284683,603.1872630233186,0.05305151809673228,73.12666466790728,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5802282589102213,0.4444057646989298,0.39088896000000084,0.08854072209742901,0.22887890563581348,0.07244482562666643,1.0362196958829077,1.0088363949229495,0.055510578097429,0.03303014400000001,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.13796875154074983,0.02571374047749115,0.9961133763241561,79970790452.04105,27923151978496.0,776715206656.0,142.88029071694362,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,54.37414569995599,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC126K,126000,1,128,32,M3D_NMP_CPA,1.5,0.33724490654866285,1.020082201852302,1.3573271084009648,23.57574662875366,159.78296939485028,439.85197486995276,599.634944264803,0.053365802487102175,74.39479033894963,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5802282589102213,0.37042224470165697,0.32574079999999633,0.07388181149571606,0.22887890563581348,0.07244482562666643,1.0618523502492032,1.0148128785889436,0.04635669149571588,0.02752512000000018,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.11875830337742198,0.02213337414944883,0.9961133763241561,95957941322.22652,27923151978496.0,776715206656.0,145.14747103532446,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,53.67693150002742,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC126K,126000,1,128,32,M3D_NMP_CPA,2.0,0.33724490654866285,0.978112462266841,1.3153573688155038,24.32798930439445,159.78296939485028,435.41157642181105,595.1945458166613,0.053763933532174894,76.1024024888477,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5802282589102213,0.2779430244327507,0.2443056000000002,0.05555817324357398,0.22887890563581348,0.07244482562666643,1.0957333834001415,1.0223838040332582,0.034914333243574715,0.020643839999999268,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.09289056954406352,0.017312272548296842,0.9961133763241561,127925239935.03284,27923151978496.0,776715206656.0,148.2003314646828,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,53.766497499949764,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC126K,126000,1,128,32,M3D_NMP_CPA,2.5,0.33724490654866285,0.9529306185155582,1.290175525064221,24.802826730422698,159.78296939485028,432.7473373529253,592.5303067477755,0.05400567639423979,77.19917949261873,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5802282589102213,0.22245556043323125,0.19544448000000042,0.04456399029228963,0.22887890563581348,0.07244482562666643,1.1171200756120196,1.0269808260641684,0.02804891829228964,0.01651507199999999,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.07627621313261836,0.014215784021699674,0.9961133763241561,159883204452.47852,27923151978496.0,776715206656.0,150.16112600410867,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,54.781424599990714,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC126K,126000,1,128,32,M3D_NMP_CPA,3.0,0.33724490654866285,0.9361427226813543,1.2733876292300172,25.129818497883104,159.78296939485028,430.97117797366656,590.7541473685169,0.054168049674373525,77.96314830314395,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5802282589102213,0.18546392216656546,0.16287039999999817,0.0372345349914326,0.22887890563581348,0.07244482562666643,1.131847794833709,1.0300685430690475,0.023471974991432804,0.013762559999999799,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.06470339867114429,0.012058915608265212,0.9961133763241561,191831838962.14468,27923151978496.0,776715206656.0,151.52692741343915,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,52.52214040001854,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC126K,126000,8,128,32,M3D_NMP_CPA,1.0,2.697959252389303,5.743315600979934,8.441274853369237,30.327172666083793,1237.8462646658684,2619.865989287548,3857.7122539534166,0.06636057412982241,78.25550956864873,True,FROZEN_31c9f324_BASELINE,MAC,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,1.0584169013957014,1.8316372185470802,2.3229857280000044,0.9350199679999944,1.8280943066265012,0.5795586050133315,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-405B,LC126K,126000,8,128,32,M3D_NMP_CPA,1.25,2.697959252389303,5.112621359761483,7.810580612150785,32.77605247447869,1237.8462646658684,2553.138538566636,3790.9848032325044,0.06752862733232626,83.63922828118586,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,MAC,,1.0584169013957014,1.4654263901470825,1.858388582400003,0.7481332264251616,1.8280943066265012,0.5795586050133315,1.0807487013497168,1.0176016138772213,0.4396945960251592,0.30843863040000236,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.22747137749901833,0.042610091711884235,0.9961133763241561,79988861151.62274,42506157817856.0,6213721653248.0,187.56408198916185,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,382.2727826000191,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC126K,126000,8,128,32,M3D_NMP_CPA,1.5,2.697959252389303,4.704143543401359,7.402102795790661,34.58476693211813,1237.8462646658684,2509.9215855957345,3747.7678502616027,0.06830732591457889,87.89642367776787,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,1.0584169013957014,1.2212858378804168,1.5486571519999943,0.6235420653752756,1.8280943066265012,0.5795586050133315,1.140388763334862,1.0293359695916435,0.3665098733752713,0.25703219200000427,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.20601961735188198,0.0385917824250836,0.9961133763241561,95983960504.9905,42506157817856.0,6213721653248.0,197.42526241443719,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,387.8199649999733,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC126K,126000,8,128,32,M3D_NMP_CPA,2.0,2.697959252389303,4.2532051653436795,6.951164417732983,36.828362072248396,1237.8462646658684,2462.212305197232,3700.0585698631003,0.0691880939629212,93.54600881810956,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,1.0584169013957014,0.9161101618567439,1.1614928640000022,0.467803114062899,1.8280943066265012,0.5795586050133315,1.2143684634814365,1.0426084293298497,0.27502897006290067,0.19277414399999832,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.1708968557424791,0.032012599407350184,0.9961133763241561,127971486930.17493,42506157817856.0,6213721653248.0,210.5112024245783,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,384.09544760000426,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC126K,126000,8,128,32,M3D_NMP_CPA,2.5,2.697959252389303,4.021136432256539,6.719095684645842,38.100365289483676,1237.8462646658684,2437.6594332366126,3675.505697902481,0.06965027972779168,96.94745670863836,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,1.0584169013957014,0.7330048283893037,0.9291942912000015,0.3743597432754887,1.8280943066265012,0.5795586050133315,1.256311153993362,1.0495731937390047,0.22014042807548512,0.1542193152000036,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.14460775491310832,0.027088111016774247,0.9961133763241561,159955450809.3245,42506157817856.0,6213721653248.0,218.38956774059827,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,384.26490429998375,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC126K,126000,8,128,32,M3D_NMP_CPA,3.0,2.697959252389303,3.884365963198223,6.582325215587526,38.89203155653407,1237.8462646658684,2423.189117610243,3661.0353822761117,0.06992557385250989,99.14250813105127,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,1.0584169013957014,0.6109346308240555,0.7743285759999972,0.31206416275053955,1.8280943066265012,0.5795586050133315,1.2824153436508354,1.053721652795125,0.18354806675053767,0.12851609600000188,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.12474955526357259,0.023368253926295997,0.9961133763241561,191935852737.56302,42506157817856.0,6213721653248.0,223.47359666426573,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,384.56192579999333,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
